[2026-07-12 08:00:06] This is codeql database index-files --include-extension=.xml --include-extension=.wsdd --also-match-lgtm-index-filters --size-limit 10m --language xml -- /home/runner/work/Ansede/Ansede/benchmarks/report/.codeql_dbs/log4j
[2026-07-12 08:00:06] Log file was started late.
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/src/main/java/org...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/src/main/java/org/apache...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/src/main/java/org/apache/logging...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/src/main/java/org/apache/logging/log4j...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/src/main/java/org/apache/logging/log4j/appserver...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/src/main/java/org/apache/logging/log4j/appserver/tomcat...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/src/main/java/org/apache/logging/log4j/appserver/internal...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/src/main/java/org/apache/logging/log4j/appserver/internal/annotation...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/src/main/java/org/apache/logging/log4j/appserver/jetty...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/org...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/org/apache...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/org/apache/logging...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/org/apache/logging/log4j...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/org/apache/logging/log4j/appserver...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/org/apache/logging/log4j/appserver/tomcat...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/org/apache/logging/log4j/appserver/internal...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/org/apache/logging/log4j/appserver/internal/annotation...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/org/apache/logging/log4j/appserver/jetty...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/META-INF...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/classes/META-INF/services...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/test-classes...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/test-classes/META-INF...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/maven-archiver...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/maven-status...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/maven-status/maven-compiler-plugin...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/maven-status/maven-compiler-plugin/compile...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/maven-status/maven-compiler-plugin/compile/default-compile...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/maven-shared-archive-resources...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/maven-shared-archive-resources/META-INF...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/publications...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/publications/maven...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/generated-sources...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-appserver/target/generated-sources/annotations...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/src...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/src/main...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/src/main/java...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/src/main/java/org...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/src/main/java/org/apache...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/src/main/java/org/apache/logging...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/src/main/java/org/apache/logging/log4j...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/src/main/java/org/apache/logging/log4j/core...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/src/main/java/org/apache/logging/log4j/core/fuzz...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/classes...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/classes/org...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/classes/org/apache...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/classes/org/apache/logging...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/classes/org/apache/logging/log4j...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/classes/org/apache/logging/log4j/core...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/classes/org/apache/logging/log4j/core/fuzz...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/classes/META-INF...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/maven-archiver...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/maven-status...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/maven-status/maven-compiler-plugin...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/maven-status/maven-compiler-plugin/compile...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/maven-status/maven-compiler-plugin/compile/default-compile...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/maven-shared-archive-resources...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/maven-shared-archive-resources/META-INF...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/publications...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/publications/maven...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/generated-sources...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/log4j-core-fuzz-test/target/generated-sources/annotations...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.0-beta4...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.16.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.13.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.0-beta6...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.8.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.4.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.8...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.14.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.7...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.15.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.0-beta8...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.24.2...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.0-rc2...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.25.4...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.9.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.18.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.23.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.9.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.8.2...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.21.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.13.2...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.13.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.12.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.25.2...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.10.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.0.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.17.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.0-beta3...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.13.3...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.22.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.11.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.0-beta2...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.0-beta9...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.26.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.3...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.4...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.6.1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.2...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.0-rc1...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.12.0...
[2026-07-12 08:00:06] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/log4j/src/changelog/2.5...
